long,short,signal,profit,numero_operaciones,return_factor,ganancia_total
35,20,10,1.9067118029873107,20,1.0012774092361443,2.554818472288361
32,10,22,1.9067118029873107,20,1.0012774092361443,2.554818472288361
34,10,21,1.9067118029873107,20,1.0012774092361443,2.554818472288361
36,10,20,1.9067118029873107,20,1.0012774092361443,2.554818472288361
34,21,10,1.9067118029873107,20,1.0012774092361443,2.554818472288361
42,6,13,1.90639737404865,23,1.0012220029331758,2.810606746303979
42,13,6,1.90639737404865,23,1.0012220029331758,2.810606746303979
30,19,5,1.9062314266863591,23,1.0012011939732721,2.76274613852575
32,18,5,1.9062314266863591,23,1.0012011939732721,2.76274613852575
32,5,18,1.9062314266863591,23,1.0012011939732721,2.76274613852575
30,5,19,1.9062314266863591,23,1.0012011939732721,2.76274613852575
36,5,17,1.9059512599919377,23,1.001221401483192,2.809223411341504
36,17,5,1.9059512599919377,23,1.001221401483192,2.809223411341504
18,13,7,1.9054414551858332,25,1.0011949742523447,2.987435630861739
18,7,13,1.9054414551858332,25,1.0011949742523447,2.987435630861739
39,15,6,1.9052777633448423,22,1.0012513207312121,2.7529056086668193
39,6,15,1.9052777633448423,22,1.0012513207312121,2.7529056086668193
44,12,14,1.904938042275827,20,1.0012830535200115,2.566107040022842
44,14,12,1.904938042275827,20,1.0012830535200115,2.566107040022842
29,5,21,1.9047117564794096,23,1.0012026550995168,2.7661067288888033
29,21,5,1.9047117564794096,23,1.0012026550995168,2.7661067288888033
17,12,24,1.9046755741978487,21,1.001253603954568,2.632568304593058
24,12,17,1.9046755741978487,21,1.001253603954568,2.632568304593058
28,13,14,1.9046755741978487,21,1.001253603954568,2.632568304593058
26,15,13,1.9046755741978487,21,1.001253603954568,2.632568304593058
26,12,16,1.9046755741978487,21,1.001253603954568,2.632568304593058
26,16,12,1.9046755741978487,21,1.001253603954568,2.632568304593058
28,14,13,1.9046755741978487,21,1.001253603954568,2.632568304593058
24,17,12,1.9046755741978487,21,1.001253603954568,2.632568304593058
26,13,15,1.9046755741978487,21,1.001253603954568,2.632568304593058
19,14,6,1.904453667158601,25,1.0011951252996174,2.9878132490435454
19,6,14,1.904453667158601,25,1.0011951252996174,2.9878132490435454
28,11,20,1.904319384821575,20,1.0012605779369492,2.52115587389847
32,14,14,1.904319384821575,20,1.0012605779369492,2.52115587389847
32,15,13,1.904319384821575,20,1.0012605779369492,2.52115587389847
32,13,15,1.904319384821575,20,1.0012605779369492,2.52115587389847
28,20,11,1.904319384821575,20,1.0012605779369492,2.52115587389847
37,19,10,1.9043027995738033,20,1.001274015342737,2.5480306854741186
37,10,19,1.9043027995738033,20,1.001274015342737,2.5480306854741186
42,5,7,1.9042995254746111,29,1.0010531166488148,3.054038281562727
42,7,5,1.9042995254746111,29,1.0010531166488148,3.054038281562727
21,10,9,1.904121204363309,24,1.0011570869289697,2.7770086295274696
21,9,10,1.904121204363309,24,1.0011570869289697,2.7770086295274696
26,17,13,1.904118997902775,20,1.001313059690378,2.6261193807560357
26,13,17,1.904118997902775,20,1.001313059690378,2.6261193807560357
40,14,14,1.90390272864883,19,1.0013267218437942,2.520771503208999
19,14,14,1.9036873042548865,22,1.0012500244890221,2.750053875848744
20,13,14,1.9036873042548865,22,1.0012500244890221,2.750053875848744
15,13,19,1.9036873042548865,22,1.0012500244890221,2.750053875848744
22,13,13,1.9036873042548865,22,1.0012500244890221,2.750053875848744
19,18,11,1.9036873042548865,22,1.0012500244890221,2.750053875848744
16,12,19,1.9036873042548865,22,1.0012500244890221,2.750053875848744
19,15,13,1.9036873042548865,22,1.0012500244890221,2.750053875848744
18,12,17,1.9036873042548865,22,1.0012500244890221,2.750053875848744
21,15,12,1.9036873042548865,22,1.0012500244890221,2.750053875848744
21,12,15,1.9036873042548865,22,1.0012500244890221,2.750053875848744
19,11,18,1.9036873042548865,22,1.0012500244890221,2.750053875848744
17,12,18,1.9036873042548865,22,1.0012500244890221,2.750053875848744
18,11,19,1.9036873042548865,22,1.0012500244890221,2.750053875848744
19,13,15,1.9036873042548865,22,1.0012500244890221,2.750053875848744
19,16,12,1.9036873042548865,22,1.0012500244890221,2.750053875848744
15,12,21,1.9036873042548865,22,1.0012500244890221,2.750053875848744
18,17,12,1.9036873042548865,22,1.0012500244890221,2.750053875848744
19,12,16,1.9036873042548865,22,1.0012500244890221,2.750053875848744
20,14,13,1.9036873042548865,22,1.0012500244890221,2.750053875848744
20,11,6,1.9035519519751836,28,1.0010738229618843,3.006704293276123
20,6,11,1.9035519519751836,28,1.0010738229618843,3.006704293276123
15,6,15,1.9035138239887128,28,1.0010585477488483,2.96393369677538
16,6,14,1.9035138239887128,28,1.0010585477488483,2.96393369677538
