<DATE>	<TIME>	<CLOSE>
2025.04.11	17:35:00	40132.19921875
2025.04.11	17:40:00	40326.109375
2025.04.11	17:45:00	40285.26953125
2025.04.11	17:50:00	40368.44140625
2025.04.11	17:55:00	40259.0703125
2025.04.11	18:00:00	40276.51171875
2025.04.11	18:05:00	40192.73828125
2025.04.11	18:10:00	40184.078125
2025.04.11	18:15:00	40111.30859375
2025.04.11	18:20:00	40145.7109375
2025.04.11	18:25:00	40160.16015625
2025.04.11	18:30:00	40140.30078125
2025.04.11	18:35:00	40170.94921875
2025.04.11	18:40:00	40182.12890625
2025.04.11	18:45:00	40220.46875
2025.04.11	18:50:00	40190.26171875
2025.04.11	18:55:00	40076.30078125
2025.04.11	19:00:00	40204.4609375
2025.04.11	19:05:00	40261.71875
2025.04.11	19:10:00	40272.5
2025.04.11	19:15:00	40257.828125
2025.04.11	19:20:00	40272.9609375
2025.04.11	19:25:00	40262.05078125
2025.04.11	19:30:00	40273.03125
2025.04.11	19:35:00	40256.1015625
2025.04.11	19:40:00	40280.26171875
2025.04.11	19:45:00	40265.3203125
2025.04.11	19:50:00	40266.33984375
2025.04.11	19:55:00	40201.80078125
2025.04.14	13:30:00	40638.46875
2025.04.14	13:35:00	40575.171875
2025.04.14	13:40:00	40574.2890625
