<DATE>	<TIME>	<CLOSE>
2025.04.08	12:35:00	12057.2001953125
2025.04.08	12:40:00	12061.5
2025.04.08	12:45:00	12074.2001953125
2025.04.08	12:50:00	12095.400390625
2025.04.08	12:55:00	12114.0
2025.04.08	13:00:00	12112.599609375
2025.04.08	13:05:00	12153.5
2025.04.08	13:10:00	12164.099609375
2025.04.08	13:15:00	12144.0
2025.04.08	13:20:00	12120.2001953125
2025.04.08	13:25:00	12147.7998046875
2025.04.08	13:30:00	12149.400390625
2025.04.08	13:35:00	12132.0
2025.04.08	13:40:00	12113.099609375
2025.04.08	13:45:00	12101.099609375
2025.04.08	13:50:00	12118.7001953125
2025.04.08	13:55:00	12139.2001953125
2025.04.08	14:00:00	12126.2001953125
2025.04.08	14:05:00	12140.400390625
2025.04.08	14:10:00	12158.900390625
2025.04.08	14:15:00	12170.7998046875
2025.04.08	14:20:00	12175.7998046875
2025.04.08	14:25:00	12189.5
2025.04.08	14:30:00	12192.0
2025.04.08	14:35:00	12201.7001953125
2025.04.08	14:40:00	12174.5
2025.04.08	14:45:00	12150.5
2025.04.08	14:50:00	12128.400390625
2025.04.08	14:55:00	12114.400390625
2025.04.08	15:00:00	12135.7998046875
2025.04.08	15:05:00	12122.599609375
2025.04.08	15:10:00	12095.7001953125
2025.04.08	15:15:00	12096.0
2025.04.08	15:20:00	12076.7001953125
2025.04.08	15:25:00	12069.599609375
2025.04.09	07:00:00	11858.0
2025.04.09	07:05:00	11806.5
2025.04.09	07:10:00	11828.0
2025.04.09	07:15:00	11806.099609375
2025.04.09	07:20:00	11809.099609375
2025.04.09	07:25:00	11823.2001953125
2025.04.09	07:30:00	11833.2001953125
2025.04.09	07:35:00	11859.7998046875
2025.04.09	07:40:00	11863.7998046875
2025.04.09	07:45:00	11856.400390625
2025.04.09	07:50:00	11848.099609375
2025.04.09	07:55:00	11852.2001953125
2025.04.09	08:00:00	11787.400390625
2025.04.09	08:05:00	11785.099609375
2025.04.09	08:10:00	11754.900390625
2025.04.09	08:15:00	11752.099609375
2025.04.09	08:20:00	11758.599609375
2025.04.09	08:25:00	11733.2998046875
2025.04.09	08:30:00	11726.099609375
2025.04.09	08:35:00	11742.900390625
2025.04.09	08:40:00	11786.2001953125
2025.04.09	08:45:00	11781.2998046875
2025.04.09	08:50:00	11774.599609375
2025.04.09	08:55:00	11830.400390625
2025.04.09	09:00:00	11805.099609375
2025.04.09	09:05:00	11823.2998046875
2025.04.09	09:10:00	11841.7001953125
2025.04.09	09:15:00	11840.400390625
2025.04.09	09:20:00	11835.0
2025.04.09	09:25:00	11805.2001953125
2025.04.09	09:30:00	11799.7001953125
2025.04.09	09:35:00	11793.599609375
2025.04.09	09:40:00	11774.7998046875
2025.04.09	09:45:00	11770.2998046875
2025.04.09	09:50:00	11764.7998046875
2025.04.09	09:55:00	11754.099609375
2025.04.09	10:00:00	11743.7998046875
2025.04.09	10:05:00	11737.2998046875
2025.04.09	10:10:00	11755.900390625
2025.04.09	10:15:00	11753.0
2025.04.09	10:20:00	11731.099609375
2025.04.09	10:25:00	11747.2001953125
2025.04.09	10:30:00	11730.2001953125
2025.04.09	10:35:00	11731.7998046875
2025.04.09	10:40:00	11747.5
2025.04.09	10:45:00	11760.0
2025.04.09	10:50:00	11782.7998046875
2025.04.09	10:55:00	11743.400390625
2025.04.09	11:00:00	11652.2998046875
2025.04.09	11:05:00	11645.599609375
2025.04.09	11:10:00	11681.099609375
2025.04.09	11:15:00	11696.2001953125
2025.04.09	11:20:00	11677.2001953125
2025.04.09	11:25:00	11712.099609375
2025.04.09	11:30:00	11672.400390625
2025.04.09	11:35:00	11666.2001953125
2025.04.09	11:40:00	11627.2998046875
2025.04.09	11:45:00	11696.5
2025.04.09	11:50:00	11676.099609375
2025.04.09	11:55:00	11655.099609375
2025.04.09	12:00:00	11653.400390625
2025.04.09	12:05:00	11641.400390625
2025.04.09	12:10:00	11668.5
2025.04.09	12:15:00	11655.7998046875
2025.04.09	12:20:00	11640.2001953125
2025.04.09	12:25:00	11623.400390625
2025.04.09	12:30:00	11646.0
2025.04.09	12:35:00	11640.7998046875
2025.04.09	12:40:00	11659.400390625
2025.04.09	12:45:00	11684.7001953125
2025.04.09	12:50:00	11697.5
2025.04.09	12:55:00	11731.2001953125
2025.04.09	13:00:00	11751.2001953125
2025.04.09	13:05:00	11770.2998046875
2025.04.09	13:10:00	11778.7998046875
2025.04.09	13:15:00	11805.2001953125
2025.04.09	13:20:00	11774.900390625
2025.04.09	13:25:00	11766.2001953125
2025.04.09	13:30:00	11810.099609375
2025.04.09	13:35:00	11837.900390625
